signal,human_si,wcs
S09564_L0231_E021,100.0,100.0
S09569_L0201_E021,100.0,100.0
S09573_L0215_E021,100.0,100.0
S09574_L0222_E021,100.0,100.0
S09577_L0243_E021,87.5,100.0
S09580_L0222_E021,100.0,100.0
S09581_L0209_E021,100.0,100.0
S09586_L0243_E021,100.0,100.0
S09589_L0200_E021,100.0,100.0
S09593_L0201_E021,100.0,100.0
S09596_L0231_E021,100.0,100.0
S09606_L0231_E021,100.0,100.0
S09613_L0222_E021,100.0,100.0
S09615_L0201_E021,100.0,100.0
S09616_L0229_E021,87.5,100.0
S09620_L0227_E021,57.1428571429,100.0
S09621_L0229_E021,100.0,100.0
S09621_L0242_E021,100.0,100.0
S09625_L0227_E021,62.5,100.0
S09626_L0217_E021,87.5,62.5
S09627_L0239_E021,87.5,100.0
S09637_L0227_E021,85.7142857143,85.71428571428571
S09641_L0215_E021,100.0,100.0
S09646_L0212_E021,87.5,100.0
S09646_L0221_E021,100.0,100.0
S09649_L0212_E021,100.0,100.0
S09649_L0221_E021,100.0,100.0
S09655_L0239_E021,100.0,100.0
S09662_L0216_E021,100.0,100.0
S09666_L0219_E021,87.5,100.0
S09669_L0222_E021,100.0,100.0
S09670_L0218_E021,100.0,100.0
S09670_L0221_E021,100.0,100.0
S09673_L0224_E021,100.0,100.0
S09676_L0215_E021,100.0,100.0
S09677_L0242_E021,100.0,100.0
S09678_L0236_E021,50.0,100.0
S09681_L0215_E021,100.0,100.0
S09684_L0201_E021,90.0,100.0
S09689_L0236_E021,100.0,100.0
S09704_L0229_E021,100.0,100.0
S09707_L0218_E021,100.0,100.0
S09707_L0221_E021,100.0,100.0
S09715_L0239_E021,85.7142857143,71.42857142857143
S09716_L0215_E021,100.0,100.0
S09717_L0240_E021,100.0,100.0
S09719_L0217_E021,87.5,100.0
S09733_L0216_E021,88.8888888889,88.88888888888889
S09740_L0218_E021,100.0,100.0
S09740_L0221_E021,100.0,100.0
S09753_L0217_E021,50.0,90.0
S09754_L0217_E021,100.0,85.71428571428571
S09759_L0215_E021,25.0,100.0
S09765_L0215_E021,85.7142857143,100.0
S09767_L0236_E021,100.0,100.0
S09776_L0227_E021,88.8888888889,100.0
S09780_L0240_E021,100.0,100.0
S09790_L0201_E021,80.0,100.0
S09793_L0206_E021,100.0,100.0
S09793_L0212_E021,100.0,100.0
S09803_L0209_E021,100.0,100.0
S09811_L0219_E021,100.0,100.0
S09812_L0225_E021,75.0,100.0
S09812_L0231_E021,75.0,100.0
S09818_L0217_E021,75.0,100.0
S09827_L0215_E021,80.0,100.0
S09828_L0201_E021,100.0,100.0
S09830_L0209_E021,100.0,100.0
S09831_L0201_E021,100.0,100.0
S09833_L0219_E021,100.0,85.71428571428571
S09837_L0239_E021,100.0,100.0
S09841_L0218_E021,100.0,100.0
S09844_L0206_E021,88.8888888889,100.0
S09844_L0212_E021,100.0,100.0
S09846_L0200_E021,100.0,100.0
S09856_L0215_E021,100.0,100.0
S09860_L0206_E021,100.0,100.0
S09861_L0242_E021,100.0,100.0
S09862_L0218_E021,100.0,100.0
S09862_L0221_E021,100.0,100.0
S09865_L0206_E021,75.0,87.5
S09866_L0224_E021,75.0,87.5
S09870_L0219_E021,25.0,87.5
S09877_L0242_E021,100.0,87.5
S09884_L0206_E021,100.0,100.0
S09892_L0206_E021,100.0,100.0
S09894_L0224_E021,100.0,100.0
S09899_L0201_E021,100.0,100.0
S09900_L0218_E021,100.0,100.0
S09904_L0206_E021,70.0,90.0
S09904_L0212_E021,80.0,90.0
S09907_L0218_E021,77.7777777778,77.77777777777777
S09907_L0221_E021,77.7777777778,77.77777777777777
S09908_L0216_E021,42.8571428571,100.0
S09911_L0242_E021,100.0,100.0
S09913_L0229_E021,100.0,100.0
S09915_L0229_E021,87.5,100.0
S09915_L0242_E021,100.0,87.5
S09919_L0227_E021,50.0,100.0
S09920_L0200_E021,100.0,100.0
S09920_L0240_E021,100.0,100.0
S09922_L0222_E021,100.0,100.0
S09923_L0239_E021,85.7142857143,100.0
S09928_L0219_E021,100.0,100.0
S09928_L0225_E021,100.0,100.0
S09935_L0240_E021,88.8888888889,100.0
S09945_L0216_E021,100.0,100.0
S09951_L0243_E021,100.0,100.0
S09952_L0239_E021,100.0,100.0
S09961_L0222_E021,85.7142857143,100.0
S09964_L0225_E021,100.0,100.0
S09964_L0231_E021,100.0,100.0
S09971_L0239_E021,12.5,100.0
S09972_L0218_E021,85.7142857143,100.0
S09977_L0201_E021,100.0,100.0
S10000_L0217_E021,71.4285714286,100.0
S08508_L0201_E018,57.1428571429,100.0
S08510_L0229_E018,70.0,100.0
S08510_L0242_E018,0.0,100.0
S08512_L0225_E018,87.5,50.0
S08512_L0231_E018,100.0,50.0
S08515_L0239_E018,42.8571428571,85.71428571428571
S08529_L0243_E018,85.7142857143,100.0
S08532_L0212_E018,71.4285714286,71.42857142857143
S08532_L0221_E018,100.0,71.42857142857143
S08537_L0218_E018,14.2857142857,42.857142857142854
S08537_L0221_E018,57.1428571429,42.857142857142854
S08540_L0224_E018,33.3333333333,66.66666666666667
S08546_L0225_E018,100.0,87.5
S08546_L0231_E018,100.0,75.0
S08554_L0216_E018,100.0,100.0
S08555_L0243_E018,57.1428571429,100.0
S08561_L0229_E018,57.1428571429,85.71428571428571
S08566_L0216_E018,0.0,28.571428571428573
S08574_L0224_E018,100.0,100.0
S08575_L0222_E018,0.0,100.0
S08576_L0218_E018,100.0,100.0
S08578_L0209_E018,100.0,100.0
S08582_L0200_E018,100.0,100.0
S08590_L0209_E018,50.0,75.0
S08594_L0236_E018,80.0,80.0
S08606_L0239_E018,77.7777777778,100.0
S08613_L0219_E018,14.2857142857,14.285714285714286
S08613_L0225_E018,57.1428571429,14.285714285714286
S08614_L0216_E018,80.0,100.0
S08616_L0229_E018,0.0,14.285714285714286
S08616_L0242_E018,0.0,14.285714285714286
S08625_L0219_E018,100.0,100.0
S08627_L0217_E018,88.8888888889,100.0
S08628_L0215_E018,100.0,100.0
S08637_L0217_E018,100.0,100.0
S08645_L0222_E018,100.0,88.88888888888889
S08651_L0200_E018,90.0,100.0
S08651_L0240_E018,100.0,100.0
S08652_L0217_E018,100.0,100.0
S08653_L0236_E018,100.0,100.0
S08658_L0229_E018,42.8571428571,100.0
S08658_L0242_E018,14.2857142857,100.0
S08660_L0236_E018,75.0,87.5
S08682_L0206_E018,66.6666666667,100.0
S08683_L0239_E018,55.5555555556,100.0
S08685_L0222_E018,0.0,42.857142857142854
S08686_L0229_E018,42.8571428571,42.857142857142854
S08689_L0229_E018,100.0,100.0
S08702_L0240_E018,100.0,100.0
S08703_L0218_E018,100.0,62.5
S08707_L0200_E018,37.5,100.0
S08713_L0225_E018,71.4285714286,42.857142857142854
S08713_L0231_E018,85.7142857143,28.571428571428573
S08722_L0225_E018,100.0,100.0
S08722_L0231_E018,100.0,100.0
S08725_L0206_E018,90.0,100.0
S08725_L0212_E018,80.0,100.0
S08727_L0209_E018,100.0,100.0
S08732_L0222_E018,75.0,100.0
S08735_L0225_E018,0.0,0.0
S08735_L0231_E018,12.5,0.0
S08739_L0201_E018,60.0,100.0
S08742_L0218_E018,14.2857142857,100.0
S08743_L0217_E018,100.0,28.571428571428573
S08745_L0216_E018,85.7142857143,100.0
S08750_L0217_E018,0.0,85.71428571428571
S08751_L0218_E018,30.0,90.0
S08752_L0227_E018,28.5714285714,71.42857142857143
S08759_L0243_E018,0.0,55.55555555555556
S08766_L0240_E018,87.5,87.5
S08767_L0224_E018,0.0,87.5
S08771_L0239_E018,77.7777777778,100.0
S08780_L0224_E018,100.0,100.0
S08781_L0240_E018,62.5,87.5
S08782_L0215_E018,71.4285714286,100.0
S08785_L0209_E018,77.7777777778,66.66666666666667
S08790_L0222_E018,90.0,90.0
S08791_L0222_E018,71.4285714286,100.0
S08793_L0206_E018,100.0,100.0
S08794_L0243_E018,100.0,100.0
S08795_L0222_E018,70.0,100.0
S08798_L0218_E018,14.2857142857,85.71428571428571
S08807_L0209_E018,40.0,100.0
S08809_L0209_E018,66.6666666667,77.77777777777777
S08815_L0239_E018,100.0,100.0
S08816_L0200_E018,55.5555555556,55.55555555555556
S08816_L0240_E018,55.5555555556,55.55555555555556
S08836_L0212_E018,100.0,100.0
S08836_L0221_E018,100.0,100.0
S08843_L0200_E018,0.0,71.42857142857143
S08853_L0217_E018,100.0,100.0
S08854_L0209_E018,60.0,70.0
S08862_L0206_E018,40.0,80.0
S08862_L0212_E018,0.0,80.0
S08867_L0219_E018,0.0,71.42857142857143
S08867_L0225_E018,42.8571428571,71.42857142857143
S08869_L0224_E018,66.6666666667,100.0
S08875_L0229_E018,20.0,100.0
S08875_L0242_E018,30.0,100.0
S08883_L0219_E018,100.0,100.0
S08883_L0225_E018,100.0,100.0
S08887_L0216_E018,0.0,55.55555555555556
S08889_L0222_E018,85.7142857143,100.0
S08890_L0243_E018,14.2857142857,42.857142857142854
S08891_L0219_E018,87.5,87.5
S08891_L0225_E018,87.5,100.0
S08895_L0201_E018,0.0,0.0
S08897_L0231_E018,100.0,90.0
S08899_L0231_E018,100.0,100.0
S08901_L0239_E018,100.0,100.0
S08903_L0217_E018,12.5,50.0
S08905_L0236_E018,90.0,100.0
S08916_L0215_E018,22.2222222222,88.88888888888889
S08922_L0215_E018,57.1428571429,85.71428571428571
S08923_L0215_E018,55.5555555556,100.0
S08928_L0201_E018,100.0,87.5
S08931_L0206_E018,90.0,90.0
S08931_L0212_E018,60.0,80.0
S08935_L0243_E018,85.7142857143,100.0
S08939_L0242_E018,100.0,100.0
S08943_L0240_E018,50.0,12.5
S08949_L0236_E018,88.8888888889,100.0
S08950_L0236_E018,100.0,100.0
S08952_L0200_E018,87.5,100.0
S08952_L0240_E018,75.0,100.0
S08956_L0212_E018,62.5,87.5
S08956_L0221_E018,100.0,87.5
S08959_L0216_E018,0.0,71.42857142857143
S08961_L0227_E018,12.5,100.0
S08971_L0209_E018,100.0,57.142857142857146
S08976_L0224_E018,42.8571428571,100.0
S08979_L0224_E018,100.0,100.0
S08980_L0212_E018,62.5,62.5
S08980_L0221_E018,75.0,62.5
S08987_L0224_E018,100.0,100.0
S08993_L0222_E018,0.0,28.571428571428573
S08997_L0239_E018,25.0,62.5
S08998_L0239_E018,14.2857142857,14.285714285714286
S09000_L0225_E018,100.0,100.0
S09000_L0231_E018,100.0,100.0
S09011_L0227_E018,20.0,100.0
S09018_L0200_E018,100.0,100.0
S09029_L0227_E018,25.0,37.5
S09030_L0215_E018,0.0,70.0
S09034_L0243_E018,0.0,50.0
S09040_L0236_E018,66.6666666667,44.44444444444444
S09047_L0239_E018,25.0,87.5
S09049_L0242_E018,42.8571428571,71.42857142857143
S09061_L0215_E018,75.0,100.0
S09065_L0242_E018,40.0,90.0
S09069_L0206_E018,100.0,88.88888888888889
S09069_L0212_E018,100.0,88.88888888888889
S09071_L0200_E018,87.5,100.0
S09071_L0240_E018,25.0,100.0
S09073_L0222_E018,100.0,100.0
S09078_L0209_E018,66.6666666667,77.77777777777777
S09080_L0243_E018,100.0,70.0
S09082_L0231_E018,77.7777777778,100.0
S09086_L0217_E018,20.0,0.0
S09088_L0224_E018,37.5,100.0
S09092_L0222_E018,44.4444444444,100.0
S09094_L0229_E018,100.0,87.5
S09101_L0206_E018,100.0,100.0
S09101_L0212_E018,100.0,100.0
S09107_L0229_E018,44.4444444444,0.0
S09107_L0242_E018,0.0,0.0
S09125_L0201_E018,87.5,100.0
S09128_L0222_E018,40.0,100.0
S09136_L0209_E018,100.0,100.0
S09140_L0224_E018,100.0,100.0
S09142_L0215_E018,100.0,100.0
S09144_L0209_E018,100.0,100.0
S09152_L0209_E018,71.4285714286,42.857142857142854
S09154_L0209_E018,70.0,40.0
S09155_L0224_E018,85.7142857143,100.0
S09156_L0201_E018,100.0,100.0
S09158_L0216_E018,60.0,100.0
S09161_L0243_E018,42.8571428571,85.71428571428571
S09164_L0229_E018,12.5,100.0
S09175_L0222_E018,87.5,100.0
S09178_L0239_E018,85.7142857143,100.0
S09188_L0200_E018,0.0,100.0
S09193_L0243_E018,28.5714285714,85.71428571428571
S09196_L0200_E018,22.2222222222,66.66666666666667
S09196_L0240_E018,55.5555555556,88.88888888888889
S09199_L0229_E018,85.7142857143,100.0
S09199_L0242_E018,85.7142857143,100.0
S09203_L0224_E018,87.5,62.5
S09205_L0231_E018,85.7142857143,57.142857142857146
S09208_L0229_E018,100.0,100.0
S09208_L0242_E018,100.0,100.0
S09209_L0236_E018,55.5555555556,100.0
S09214_L0219_E018,100.0,100.0
S09228_L0217_E018,80.0,100.0
S09234_L0239_E018,28.5714285714,100.0
S09245_L0224_E018,100.0,62.5
S09246_L0239_E018,0.0,80.0
S09248_L0240_E018,100.0,100.0
S09255_L0206_E018,0.0,87.5
S09259_L0227_E018,71.4285714286,100.0
S09262_L0225_E018,75.0,62.5
S09262_L0231_E018,87.5,62.5
S09264_L0231_E018,100.0,100.0
S09265_L0215_E018,77.7777777778,77.77777777777777
S09270_L0216_E018,100.0,100.0
S09271_L0224_E018,100.0,100.0
S09274_L0231_E018,66.6666666667,66.66666666666667
S09276_L0219_E018,100.0,100.0
S09282_L0227_E018,22.2222222222,100.0
S09288_L0243_E018,28.5714285714,100.0
S09298_L0224_E018,85.7142857143,100.0
S09306_L0225_E018,50.0,100.0
S09306_L0231_E018,37.5,100.0
S09308_L0215_E018,100.0,90.0
S09314_L0243_E018,42.8571428571,85.71428571428571
S09315_L0219_E018,0.0,71.42857142857143
S09315_L0225_E018,57.1428571429,71.42857142857143
S09317_L0222_E018,0.0,57.142857142857146
S09321_L0243_E018,87.5,100.0
S09325_L0200_E018,22.2222222222,33.333333333333336
S09328_L0243_E018,100.0,100.0
S09329_L0227_E018,14.2857142857,100.0
S09339_L0239_E018,37.5,75.0
S09341_L0229_E018,10.0,60.0
S09341_L0242_E018,10.0,20.0
S09342_L0215_E018,0.0,0.0
S09343_L0201_E018,0.0,28.571428571428573
S09345_L0200_E018,62.5,75.0
S09345_L0240_E018,75.0,75.0
S09346_L0217_E018,100.0,100.0
S09350_L0218_E018,77.7777777778,88.88888888888889
S09350_L0221_E018,100.0,88.88888888888889
S09351_L0218_E018,50.0,50.0
S09351_L0221_E018,62.5,50.0
S09352_L0218_E018,100.0,100.0
S09352_L0221_E018,100.0,100.0
S09362_L0201_E018,85.7142857143,100.0
S09365_L0215_E018,10.0,70.0
S09366_L0200_E018,0.0,80.0
S09377_L0243_E018,0.0,87.5
S09378_L0239_E018,0.0,0.0
S09380_L0229_E018,0.0,14.285714285714286
S09380_L0242_E018,0.0,14.285714285714286
S09382_L0216_E018,71.4285714286,71.42857142857143
S09386_L0236_E018,85.7142857143,100.0
S09387_L0236_E018,30.0,90.0
S09396_L0243_E018,88.8888888889,88.88888888888889
S09397_L0224_E018,100.0,85.71428571428571
S09398_L0229_E018,0.0,14.285714285714286
S09398_L0242_E018,0.0,14.285714285714286
S09402_L0240_E018,60.0,100.0
S09406_L0217_E018,71.4285714286,0.0
S09426_L0236_E018,37.5,50.0
S09429_L0239_E018,0.0,77.77777777777777
S09438_L0216_E018,66.6666666667,88.88888888888889
S09446_L0242_E018,71.4285714286,100.0
S09448_L0201_E018,90.0,100.0
S09450_L0236_E018,55.5555555556,88.88888888888889
S09451_L0243_E018,0.0,50.0
S09452_L0240_E018,100.0,100.0
S09455_L0217_E018,12.5,75.0
S09459_L0217_E018,22.2222222222,88.88888888888889
S09463_L0225_E018,77.7777777778,55.55555555555556
S09463_L0231_E018,100.0,77.77777777777777
S09470_L0229_E018,33.3333333333,55.55555555555556
S09470_L0242_E018,55.5555555556,55.55555555555556
S09474_L0218_E018,100.0,100.0
S09474_L0221_E018,100.0,100.0
S09476_L0231_E018,88.8888888889,100.0
S09480_L0227_E018,0.0,40.0
S09483_L0218_E018,30.0,100.0
S09483_L0221_E018,40.0,100.0
S09485_L0222_E018,25.0,100.0
S09488_L0216_E018,100.0,100.0
S09500_L0216_E018,100.0,100.0
S09502_L0212_E018,30.0,90.0
S09502_L0221_E018,30.0,90.0
S09509_L0236_E018,50.0,100.0
S09510_L0242_E018,28.5714285714,100.0
S09515_L0243_E018,100.0,100.0
S09520_L0239_E018,100.0,87.5
S09525_L0239_E018,33.3333333333,88.88888888888889
S09529_L0216_E018,33.3333333333,88.88888888888889
S09532_L0242_E018,44.4444444444,88.88888888888889
S09533_L0240_E018,100.0,100.0
S09540_L0217_E018,55.5555555556,100.0
S09542_L0219_E018,100.0,71.42857142857143
S09542_L0225_E018,100.0,71.42857142857143
S09546_L0206_E018,0.0,30.0
S09553_L0222_E018,0.0,90.0
S09554_L0229_E018,100.0,100.0
S09564_L0209_E018,75.0,50.0
S09571_L0224_E018,75.0,100.0
S09573_L0218_E018,12.5,37.5
S09574_L0236_E018,100.0,100.0
S09577_L0229_E018,50.0,87.5
S09579_L0218_E018,100.0,100.0
S09579_L0221_E018,71.4285714286,71.42857142857143
S09580_L0236_E018,0.0,87.5
S09581_L0242_E018,71.4285714286,85.71428571428571
S09586_L0229_E018,100.0,57.142857142857146
S09587_L0218_E018,100.0,80.0
S09587_L0221_E018,100.0,80.0
S09589_L0216_E018,100.0,71.42857142857143
S09596_L0209_E018,71.4285714286,100.0
S09606_L0209_E018,44.4444444444,0.0
S09613_L0236_E018,80.0,80.0
S09616_L0206_E018,100.0,100.0
S09620_L0212_E018,71.4285714286,42.857142857142854
S09620_L0221_E018,71.4285714286,71.42857142857143
S09621_L0201_E018,100.0,100.0
S09625_L0206_E018,62.5,62.5
S09625_L0212_E018,87.5,62.5
S09626_L0215_E018,12.5,37.5
S09627_L0217_E018,62.5,100.0
S09628_L0224_E018,100.0,100.0
S09634_L0222_E018,25.0,0.0
S09637_L0212_E018,100.0,57.142857142857146
S09637_L0221_E018,100.0,57.142857142857146
S09646_L0240_E018,50.0,100.0
S09649_L0240_E018,100.0,100.0
S09662_L0239_E018,87.5,100.0
S09666_L0243_E018,100.0,100.0
S09669_L0236_E018,44.4444444444,100.0
S09673_L0222_E018,50.0,87.5
S09676_L0218_E018,100.0,100.0
S09677_L0201_E018,100.0,66.66666666666667
S09678_L0227_E018,10.0,70.0
S09689_L0227_E018,20.0,100.0
S09704_L0206_E018,100.0,100.0
S09717_L0225_E018,100.0,87.5
S09717_L0231_E018,100.0,87.5
S09719_L0215_E018,62.5,100.0
S09733_L0239_E018,88.8888888889,100.0
S09753_L0215_E018,0.0,20.0
S09754_L0215_E018,71.4285714286,100.0
S09759_L0218_E018,12.5,37.5
S09767_L0227_E018,44.4444444444,100.0
S09776_L0206_E018,88.8888888889,100.0
S09776_L0212_E018,88.8888888889,100.0
S09777_L0219_E018,28.5714285714,100.0
S09777_L0225_E018,85.7142857143,100.0
S09780_L0225_E018,100.0,100.0
S09780_L0231_E018,85.7142857143,100.0
S09793_L0200_E018,0.0,14.285714285714286
S09793_L0240_E018,14.2857142857,14.285714285714286
S09803_L0242_E018,0.0,100.0
S09811_L0243_E018,37.5,87.5
S09812_L0209_E018,12.5,87.5
S09818_L0215_E018,12.5,100.0
S09819_L0216_E018,28.5714285714,100.0
S09827_L0218_E018,80.0,100.0
S09830_L0242_E018,10.0,40.0
S09833_L0243_E018,0.0,14.285714285714286
S09841_L0224_E018,0.0,85.71428571428571
S09844_L0200_E018,100.0,88.88888888888889
S09844_L0240_E018,88.8888888889,88.88888888888889
S09846_L0216_E018,0.0,71.42857142857143
S09857_L0236_E018,90.0,100.0
S09860_L0200_E018,14.2857142857,71.42857142857143
S09861_L0201_E018,42.8571428571,71.42857142857143
S09865_L0200_E018,0.0,50.0
S09866_L0219_E018,100.0,87.5
S09870_L0243_E018,25.0,62.5
S09877_L0201_E018,50.0,50.0
S09884_L0200_E018,100.0,100.0
S09892_L0200_E018,85.7142857143,100.0
S09893_L0222_E018,100.0,100.0
S09894_L0222_E018,87.5,100.0
S09900_L0224_E018,0.0,0.0
S09904_L0200_E018,30.0,80.0
S09904_L0240_E018,50.0,80.0
S09908_L0239_E018,0.0,42.857142857142854
S09911_L0201_E018,100.0,100.0
S09913_L0206_E018,100.0,100.0
S09915_L0201_E018,12.5,75.0
S09919_L0212_E018,0.0,60.0
S09919_L0221_E018,100.0,80.0
S09920_L0231_E018,100.0,85.71428571428571
S09922_L0236_E018,11.1111111111,33.333333333333336
S09923_L0217_E018,100.0,100.0
S09928_L0243_E018,90.0,100.0
S09934_L0218_E018,44.4444444444,88.88888888888889
S09934_L0221_E018,44.4444444444,88.88888888888889
S09935_L0225_E018,44.4444444444,66.66666666666667
S09935_L0231_E018,88.8888888889,77.77777777777777
S09945_L0239_E018,0.0,71.42857142857143
S09951_L0229_E018,0.0,12.5
S09961_L0236_E018,100.0,100.0
S09964_L0209_E018,100.0,87.5
S09971_L0217_E018,0.0,100.0
S09972_L0224_E018,28.5714285714,100.0
S10000_L0215_E018,71.4285714286,71.42857142857143
S08512_L0220_E001,37.5,12.5
S08546_L0220_E001,50.0,50.0
S08555_L0202_E001,42.8571428571,100.0
S08558_L0241_E001,0.0,80.0
S08561_L0208_E001,100.0,71.42857142857143
S08576_L0235_E001,100.0,87.5
S08590_L0202_E001,0.0,0.0
S08600_L0241_E001,57.1428571429,85.71428571428571
S08613_L0220_E001,57.1428571429,71.42857142857143
S08686_L0208_E001,28.5714285714,0.0
S08689_L0208_E001,28.5714285714,85.71428571428571
S08690_L0235_E001,100.0,100.0
S08703_L0235_E001,50.0,75.0
S08713_L0220_E001,0.0,0.0
S08722_L0220_E001,87.5,50.0
S08735_L0220_E001,0.0,0.0
S08742_L0235_E001,42.8571428571,85.71428571428571
S08751_L0235_E001,0.0,0.0
S08752_L0208_E001,57.1428571429,42.857142857142854
S08759_L0202_E001,0.0,0.0
S08798_L0235_E001,0.0,0.0
S08818_L0235_E001,100.0,100.0
S08854_L0202_E001,0.0,0.0
S08867_L0220_E001,0.0,0.0
S08883_L0220_E001,71.4285714286,57.142857142857146
S08890_L0202_E001,0.0,28.571428571428573
S08891_L0220_E001,87.5,87.5
S08935_L0202_E001,57.1428571429,85.71428571428571
S08969_L0241_E001,85.7142857143,100.0
S08971_L0202_E001,85.7142857143,100.0
S08983_L0241_E001,0.0,20.0
S09000_L0220_E001,12.5,0.0
S09011_L0208_E001,90.0,100.0
S09078_L0202_E001,0.0,11.11111111111111
S09094_L0208_E001,0.0,0.0
S09111_L0235_E001,100.0,85.71428571428571
S09152_L0202_E001,71.4285714286,71.42857142857143
S09161_L0202_E001,42.8571428571,42.857142857142854
S09164_L0208_E001,50.0,75.0
S09193_L0202_E001,0.0,0.0
S09227_L0241_E001,50.0,100.0
S09231_L0241_E001,0.0,0.0
S09259_L0208_E001,100.0,100.0
S09262_L0220_E001,0.0,0.0
S09281_L0235_E001,100.0,100.0
S09282_L0208_E001,100.0,100.0
S09297_L0235_E001,100.0,87.5
S09306_L0220_E001,0.0,75.0
S09315_L0220_E001,0.0,14.285714285714286
S09321_L0202_E001,12.5,100.0
S09328_L0202_E001,0.0,100.0
S09338_L0241_E001,100.0,88.88888888888889
S09363_L0241_E001,0.0,0.0
S09377_L0202_E001,0.0,12.5
S09436_L0241_E001,50.0,50.0
S09460_L0241_E001,0.0,55.55555555555556
S09463_L0220_E001,0.0,55.55555555555556
S09515_L0202_E001,88.8888888889,100.0
S09542_L0220_E001,0.0,0.0
S09543_L0235_E001,0.0,14.285714285714286
S09554_L0208_E001,100.0,100.0
S09569_L0241_E001,0.0,12.5
S09573_L0235_E001,0.0,12.5
S09577_L0208_E001,87.5,87.5
S09586_L0208_E001,85.7142857143,14.285714285714286
S09593_L0241_E001,0.0,0.0
S09615_L0241_E001,30.0,100.0
S09641_L0235_E001,28.5714285714,85.71428571428571
S09676_L0235_E001,100.0,100.0
S09678_L0208_E001,30.0,20.0
S09681_L0235_E001,85.7142857143,85.71428571428571
S09684_L0241_E001,0.0,50.0
S09689_L0208_E001,100.0,100.0
S09716_L0235_E001,100.0,100.0
S09717_L0220_E001,87.5,25.0
S09759_L0235_E001,0.0,0.0
S09765_L0235_E001,0.0,0.0
S09777_L0220_E001,100.0,28.571428571428573
S09780_L0220_E001,71.4285714286,85.71428571428571
S09790_L0241_E001,30.0,100.0
S09827_L0235_E001,80.0,60.0
S09828_L0241_E001,0.0,62.5
S09831_L0241_E001,0.0,0.0
S09856_L0235_E001,44.4444444444,55.55555555555556
S09899_L0241_E001,42.8571428571,85.71428571428571
S09928_L0202_E001,0.0,20.0
S09935_L0220_E001,100.0,77.77777777777777
S09951_L0208_E001,0.0,50.0
S09964_L0202_E001,100.0,75.0
S09977_L0241_E001,0.0,0.0
S08515_L0220_E003,100.0,100.0
S08575_L0220_E003,100.0,100.0
S08579_L0202_E003,100.0,100.0
S08582_L0235_E003,100.0,100.0
S08594_L0202_E003,100.0,100.0
S08628_L0208_E003,100.0,100.0
S08644_L0202_E003,100.0,100.0
S08645_L0220_E003,100.0,88.88888888888889
S08651_L0235_E003,100.0,100.0
S08685_L0220_E003,100.0,100.0
S08702_L0241_E003,100.0,100.0
S08707_L0235_E003,100.0,100.0
S08723_L0241_E003,100.0,100.0
S08753_L0202_E003,100.0,100.0
S08765_L0241_E003,100.0,100.0
S08766_L0241_E003,100.0,100.0
S08771_L0220_E003,100.0,100.0
S08781_L0241_E003,100.0,100.0
S08782_L0208_E003,100.0,100.0
S08790_L0220_E003,90.0,100.0
S08795_L0220_E003,100.0,100.0
S08815_L0220_E003,100.0,100.0
S08816_L0235_E003,55.5555555556,88.88888888888889
S08843_L0235_E003,85.7142857143,100.0
S08844_L0202_E003,100.0,100.0
S08905_L0202_E003,90.0,100.0
S08916_L0208_E003,88.8888888889,100.0
S08922_L0208_E003,100.0,100.0
S08923_L0208_E003,100.0,100.0
S08943_L0241_E003,100.0,100.0
S08952_L0235_E003,100.0,100.0
S08965_L0202_E003,77.7777777778,100.0
S08973_L0241_E003,44.4444444444,66.66666666666667
S08997_L0220_E003,37.5,50.0
S09018_L0235_E003,100.0,100.0
S09030_L0208_E003,90.0,100.0
S09061_L0208_E003,100.0,100.0
S09067_L0241_E003,90.0,100.0
S09071_L0235_E003,100.0,100.0
S09128_L0220_E003,90.0,100.0
S09142_L0208_E003,100.0,100.0
S09178_L0220_E003,100.0,100.0
S09181_L0202_E003,60.0,100.0
S09188_L0235_E003,100.0,100.0
S09196_L0235_E003,77.7777777778,100.0
S09209_L0202_E003,22.2222222222,100.0
S09234_L0220_E003,100.0,100.0
S09248_L0241_E003,100.0,100.0
S09261_L0241_E003,88.8888888889,100.0
S09265_L0208_E003,88.8888888889,100.0
S09308_L0208_E003,100.0,100.0
S09325_L0235_E003,100.0,100.0
S09342_L0208_E003,100.0,100.0
S09345_L0235_E003,87.5,100.0
S09365_L0208_E003,70.0,90.0
S09366_L0235_E003,100.0,100.0
S09386_L0202_E003,85.7142857143,100.0
S09387_L0202_E003,70.0,100.0
S09402_L0241_E003,100.0,100.0
S09426_L0202_E003,100.0,100.0
S09429_L0220_E003,66.6666666667,100.0
S09452_L0241_E003,42.8571428571,100.0
S09519_L0202_E003,100.0,100.0
S09520_L0220_E003,100.0,100.0
S09533_L0235_E003,85.7142857143,100.0
S09553_L0220_E003,100.0,100.0
S09574_L0202_E003,87.5,100.0
S09580_L0202_E003,50.0,100.0
S09613_L0202_E003,90.0,100.0
S09626_L0208_E003,100.0,100.0
S09634_L0220_E003,100.0,37.5
S09646_L0241_E003,100.0,100.0
S09649_L0241_E003,60.0,100.0
S09655_L0202_E003,100.0,100.0
S09662_L0220_E003,100.0,100.0
S09669_L0202_E003,55.5555555556,100.0
S09670_L0241_E003,100.0,100.0
S09707_L0241_E003,0.0,87.5
S09715_L0202_E003,100.0,71.42857142857143
S09719_L0208_E003,100.0,100.0
S09740_L0241_E003,90.0,100.0
